OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
561687,"b'\x00\x01\xad\x10\x00\x00\x98,l\x08\x99BZ\xc0xO\xd9\xae\xe56A@\x98,l\x08\x99BZ\xc0xO\xd9\xae\xe56A@|\x01\x00\x00\x00\x98,l\x08\x99BZ\xc0xO\xd9\xae\xe56A@\xfe'",604446,SFO-2006NMFDNM01450606-06-41470848X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,41470848X,,LUMBRE,2006_NM-N4S-147_LUMBRE,,NM3441610491620060415,LUMBRE,,2006,4/15/2006,105,827,Human,Missing data/not specified/undetermined,,4/15/2006,105,,8000,G,34.42889,-105.0406,MISSING/NOT SPECIFIED,NM,Guadalupe,35019,Guadalupe County
561711,b'\x00\x01\xad\x10\x00\x00\xf8\xe9\x98#\xa6.Z\xc0P?\xc2\xdf\x18\nB@\xf8\xe9\x98#\xa6.Z\xc0P?\xc2\xdf\x18\nB@|\x01\x00\x00\x00\xf8\xe9\x98#\xa6.Z\xc0P?\xc2\xdf\x18\nB@\xfe',604470,SFO-2006NMFDNM01450606-06-41801049X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,41801049X,,LEVI,2006_NM-N4S-0000180_LEVI,,NM3608210472620060520,LEVI,,2006,5/20/2006,140,1315,Natural,Natural,,5/20/2006,140,,8992,G,36.07889,-104.7289,MISSING/NOT SPECIFIED,NM,Mora,35033,Mora County
561718,b'\x00\x01\xad\x10\x00\x00\xb4\x15\x95\xe9\xa4)Z\xc0Hq\x07\xb7\xe3VA@\xb4\x15\x95\xe9\xa4)Z\xc0Hq\x07\xb7\xe3VA@|\x01\x00\x00\x00\xb4\x15\x95\xe9\xa4)Z\xc0Hq\x07\xb7\xe3VA@\xfe',604477,SFO-2006NMFDNM01450606-06-41871084X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,41871084X,,BORICA,,,NM3465710464720060521,BORICA,,2006,5/21/2006,141,1541,Natural,Natural,,5/21/2006,141,,6000,G,34.67883,-104.6507,MISSING/NOT SPECIFIED,NM,Guadalupe,35019,Guadalupe County
561719,b'\x00\x01\xad\x10\x00\x004r^\x15\xe8AZ\xc08kveV\x0fB@4r^\x15\xe8AZ\xc08kveV\x0fB@|\x01\x00\x00\x004r^\x15\xe8AZ\xc08kveV\x0fB@\xfe',604478,SFO-2006NMFDNM01450606-06-41881092X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,41881092X,,CERRO FIRE,2006_NM-N4S-188_CERRO FIRE,,NM3604810502620060522,CERRO,,2006,5/22/2006,142,1915,Natural,Natural,,5/22/2006,142,,5000,G,36.11983,-105.0298,MISSING/NOT SPECIFIED,NM,Mora,35033,Mora County
561748,b'\x00\x01\xad\x10\x00\x00\xb8\xfd\xe2\xe7y\xfaY\xc0\x889\x88\xddD\xddA@\xb8\xfd\xe2\xe7y\xfaY\xc0\x889\x88\xddD\xddA@|\x01\x00\x00\x00\xb8\xfd\xe2\xe7y\xfaY\xc0\x889\x88\xddD\xddA@\xfe',604508,SFO-2006NMFDNM01450606-06-42371338X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,42371338X,,HARDING PLEX,2006_NM-N4S-0000237_HARDING COMPLEX,2006_NM-N4S-0000237_HARDING COMPLEX,NM3572210390720060616,HARDING PLEX,HARDING COMPLEX,2006,6/16/2006,167,2030,Natural,Natural,,6/16/2006,167,,9000,G,35.72867,-103.9137,MISSING/NOT SPECIFIED,NM,Harding,35021,Harding County
561750,"b'\x00\x01\xad\x10\x00\x00,\xdb\x8b\xbe\xfb=Z\xc0p\xf7\xcb\xc4@\x1fB@,\xdb\x8b\xbe\xfb=Z\xc0p\xf7\xcb\xc4@\x1fB@|\x01\x00\x00\x00,\xdb\x8b\xbe\xfb=Z\xc0p\xf7\xcb\xc4@\x1fB@\xfe'",604510,SFO-2006NMFDNM01450606-06-42391344X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,42391344X,,RIVERA MESA,2006_NM-N4S-0000239_RIVERA MESA,,NM3626710493820060616,RIVERA MESA,,2006,6/16/2006,167,1230,Natural,Natural,,6/16/2006,167,,16114,G,36.24417,-104.9685,MISSING/NOT SPECIFIED,NM,Mora,35033,Mora County
561774,b'\x00\x01\xad\x10\x00\x00\xd0N\xa2eJ\xe6Y\xc0\x08V\x819~a@@\xd0N\xa2eJ\xe6Y\xc0\x08V\x819~a@@|\x01\x00\x00\x00\xd0N\xa2eJ\xe6Y\xc0\x08V\x819~a@@\xfe',604534,SFO-2006NMFDNM01450606-06-51210482X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,51210482X,,TATUM EAST,2006_NM-N5S-120_TATUM EAST,,,,,2006,1/1/2006,1,1200,Human,Missing data/not specified/undetermined,,1/1/2006,1,,15000,G,32.76167,-103.5983,MISSING/NOT SPECIFIED,NM,Lea,35025,Lea County
561813,b'\x00\x01\xad\x10\x00\x00\x8ck\x9f5\x8f\xe6Y\xc0(Ir\x8et\x87@@\x8ck\x9f5\x8f\xe6Y\xc0(Ir\x8et\x87@@|\x01\x00\x00\x00\x8ck\x9f5\x8f\xe6Y\xc0(Ir\x8et\x87@@\xfe',604603,SFO-2006NMFDNM01450606-06-52020695X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,52020695X,,MCDONALD,2006_NM-N5S-202_MCDONALD,,NM3315710331520060312,MCDONALD,,2006,3/12/2006,71,1230,Human,Missing data/not specified/undetermined,,3/12/2006,71,,92390,G,33.05825,-103.6025,MISSING/NOT SPECIFIED,NM,Lea,35025,Lea County
561842,b'\x00\x01\xad\x10\x00\x00\xdc\xfbK\xed\xad\xf7Y\xc0p\x8e\xa9D$/A@\xdc\xfbK\xed\xad\xf7Y\xc0p\x8e\xa9D$/A@|\x01\x00\x00\x00\xdc\xfbK\xed\xad\xf7Y\xc0p\x8e\xa9D$/A@\xfe',604654,SFO-2006NMFDNM01450606-06-52640892X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,52640892X,,TAIBAN,,,NM3436510390420060422,TAIBAN,,2006,4/22/2006,112,1820,Natural,Natural,,4/22/2006,112,,5800,G,34.3683,-103.87,MISSING/NOT SPECIFIED,NM,Roosevelt,35041,Roosevelt County
561875,b'\x00\x01\xad\x10\x00\x000\xc8\x85L\xd7\xe2Y\xc0\x90\x10D4\x7f\xb1@@0\xc8\x85L\xd7\xe2Y\xc0\x90\x10D4\x7f\xb1@@|\x01\x00\x00\x000\xc8\x85L\xd7\xe2Y\xc0\x90\x10D4\x7f\xb1@@\xfe',604698,SFO-2006NMFDNM01450606-06-53201072X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,53201072X,,FOUR LAKES,2006_NM-N5S-320_FOUR LAKES,,NM3337410353220060521,FOUR LAKES,,2006,5/21/2006,141,1500,Natural,Natural,,5/21/2006,141,,7600,G,33.3867,-103.5444,MISSING/NOT SPECIFIED,NM,Lea,35025,Lea County
561876,b'\x00\x01\xad\x10\x00\x00\xbc\xe3\xf5\x0f\xab\xd6Y\xc0\x90\xa9\xe4\x9e\x19\xe9@@\xbc\xe3\xf5\x0f\xab\xd6Y\xc0\x90\xa9\xe4\x9e\x19\xe9@@|\x01\x00\x00\x00\xbc\xe3\xf5\x0f\xab\xd6Y\xc0\x90\xa9\xe4\x9e\x19\xe9@@\xfe',604699,SFO-2006NMFDNM01450606-06-53211073X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,53211073X,,PEP 2,2006_NM-N5S-321_PEP 2,,NM3381210340920060521,PEP 2,,2006,5/21/2006,141,1540,Natural,Natural,,5/21/2006,141,,8000,G,33.8211,-103.3542,MISSING/NOT SPECIFIED,NM,Roosevelt,35041,Roosevelt County
561883,"b""\x00\x01\xad\x10\x00\x00(\xb55'\xd1\xf1Y\xc0\xd0\xa0p\xfcd\x11A@(\xb55'\xd1\xf1Y\xc0\xd0\xa0p\xfcd\x11A@|\x01\x00\x00\x00(\xb55'\xd1\xf1Y\xc0\xd0\xa0p\xfcd\x11A@\xfe""",604706,SFO-2006NMFDNM01450606-06-53281080X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,53281080X,,WOODY,2006_NM-N5S-328_WOODY,,,,,2006,5/21/2006,141,2300,Natural,Natural,,5/21/2006,141,,9000,G,34.1359,-103.7784,MISSING/NOT SPECIFIED,NM,Roosevelt,35041,Roosevelt County
561884,b'\x00\x01\xad\x10\x00\x00\x04\xf9\x87\xca\xd2\xf9Y\xc0h\xeb\xe4\xcf!\rA@\x04\xf9\x87\xca\xd2\xf9Y\xc0h\xeb\xe4\xcf!\rA@|\x01\x00\x00\x00\x04\xf9\x87\xca\xd2\xf9Y\xc0h\xeb\xe4\xcf!\rA@\xfe',604707,SFO-2006NMFDNM01450606-06-53291081X,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,53291081X,,JET,2006_NM-N5S-329_JET,,NM3405910388120060521,JET,,2006,5/21/2006,141,2300,Natural,Natural,,5/21/2006,141,,11000,G,34.1026,-103.9035,MISSING/NOT SPECIFIED,NM,Roosevelt,35041,Roosevelt County
562615,"b""\x00\x01\xad\x10\x00\x00t\xc7'9\x07\xd2Y\xc0h\x9br\x8ap\xa0@@t\xc7'9\x07\xd2Y\xc0h\x9br\x8ap\xa0@@|\x01\x00\x00\x00t\xc7'9\x07\xd2Y\xc0h\x9br\x8ap\xa0@@\xfe""",605653,SFO-2007NMFDNM0259-20570,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,NM0259-20570,,ANGEL,2007_NM-N5S-213_ANGEL,,,,,2007,8/22/2007,234,1500,Natural,Natural,,8/22/2007,234,,7600,G,33.25344,-103.2817,PRIVATE,NM,Lea,35025,Lea County
562678,b'\x00\x01\xad\x10\x00\x00tf\xea\xc4Q\xd4Y\xc0@\xd1j%M\x1cA@tf\xea\xc4Q\xd4Y\xc0@\xd1j%M\x1cA@|\x01\x00\x00\x00tf\xea\xc4Q\xd4Y\xc0@\xd1j%M\x1cA@\xfe',605723,SFO-2007NMFDNM0259-20654,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,NM0259-20654,,NM 467,2007_NM-N5S-075_NM 467,,NM3423510326420071017,NM 467,,2007,10/17/2007,290,1500,Human,Equipment and vehicle use,,10/17/2007,290,,15000,G,34.22111,-103.3175,PRIVATE,NM,Roosevelt,35041,Roosevelt County
562704,b'\x00\x01\xad\x10\x00\x004\xe4\xb8\xb6$\xdeY\xc0\xa8I\xb1\x8fM\x9f@@4\xe4\xb8\xb6$\xdeY\xc0\xa8I\xb1\x8fM\x9f@@|\x01\x00\x00\x004\xe4\xb8\xb6$\xdeY\xc0\xa8I\xb1\x8fM\x9f@@\xfe',605753,SFO-2007NMFDNM0259-20704,NONFED,ST-NASF,ST/C&L,USNMNMS,New Mexico State Forestry Division,NMNMS,New Mexico - State Forestry,,NM0259-20704,,SIX,2007_NM-N5S-000094_SIX,,,,,2007,11/18/2007,322,1100,Human,Equipment and vehicle use,,11/18/2007,322,,18000,G,33.24456,-103.471,PRIVATE,NM,Lea,35025,Lea County
587851,b'\x00\x01\xad\x10\x00\x00\xc4\xf6M\xa6\xf9\xbaS\xc0 N\xea\xe2.\xe9@@\xc4\xf6M\xa6\xf9\xbaS\xc0 N\xea\xe2.\xe9@@|\x01\x00\x00\x00\xc4\xf6M\xa6\xf9\xbaS\xc0 N\xea\xe2.\xe9@@\xfe',634626,SFO-2009-SCSCS09FF0894,NONFED,ST-NASF,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,,09FF0894,,HIGHWAY 31 FIRE,2009_SC-SCS-09FF094_HIGHWAY 31 FIRE,,SC3380907885020090422,HIGHWAY 31,,2009,4/22/2009,112,1224,Human,Debris and open burning,,4/28/2009,118,915,19130,G,33.82175,-78.92149,STATE,SC,Horry,45051,Horry County
591997,"b'\x00\x01\xad\x10\x00\x00\xe4>\xfe\xa7""+Y\xc0\xa0\xd6\x15O\x97fF@\xe4>\xfe\xa7""+Y\xc0\xa0\xd6\x15O\x97fF@|\x01\x00\x00\x00\xe4>\xfe\xa7""+Y\xc0\xa0\xd6\x15O\x97fF@\xfe'",639057,SFO-SD01750605-5009,NONFED,ST-NASF,ST/C&L,USSDSDS,South Dakota Wildland Fire Suppression,SDSDS,South Dakota Wildland Fire Suppression (GPC Area),,,,,,,SD4478710043220050905,LITTLE BEND,,2005,9/4/2005,247,,Natural,Natural,,,,,5000,G,44.8015,-100.674,UNDEFINED FEDERAL,SD,,,
593061,b'\x00\x01\xad\x10\x00\x00\xc0\xf6\x931\xfe\xe3Y\xc0\x80\x89\xf6  \xb1E@\xc0\xf6\x931\xfe\xe3Y\xc0\x80\x89\xf6  \xb1E@|\x01\x00\x00\x00\xc0\xf6\x931\xfe\xe3Y\xc0\x80\x89\xf6  \xb1E@\xfe',640367,SFO-2007SD-SDS9771,NONFED,ST-NASF,ST/C&L,USSDSDS,South Dakota Wildland Fire Suppression,SDSDS,South Dakota Wildland Fire Suppression (GPC Area),,9771,,ALABAUGH,2007_SD-SDS-070492_ALABAUGH,,SD4336910356920070707,ALABAUGH,,2007,7/7/2007,188,,Natural,Natural,,,,,10324,G,43.3838,-103.5624,PRIVATE,SD,FALL RIVER,46047,Fall River County
593237,b'\x00\x01\xad\x10\x00\x00\xcc\xe9j\x0c\x89\xbdY\xc0\x80b\xb3|\x8d\x16F@\xcc\xe9j\x0c\x89\xbdY\xc0\x80b\xb3|\x8d\x16F@|\x01\x00\x00\x00\xcc\xe9j\x0c\x89\xbdY\xc0\x80b\xb3|\x8d\x16F@\xfe',640575,SFO-SD0243-6618,NONFED,ST-NASF,ST/C&L,USSDSDS,South Dakota Wildland Fire Suppression,SDSDS,South Dakota Wildland Fire Suppression (GPC Area),,,,,,,SD4417610296220070707,NEW UNDERWOOD,,2007,7/7/2007,188,,Natural,Natural,,,,,5000,G,44.1762,-102.9615,PRIVATE,SD,,,
598211,b'\x00\x01\xad\x10\x00\x00\\a\x94|\x99\xbfW\xc0P\x14T@\x99A>@\\a\x94|\x99\xbfW\xc0P\x14T@\x99A>@|\x01\x00\x00\x00\\a\x94|\x99\xbfW\xc0P\x14T@\x99A>@\xfe',646168,SFO-TX01430600-10364507,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXCON,Texas Forest Service - Conroe Area,,64507,,CONROE - 361,2000_TX-TXS-00026F_STANLEY MAINLINE COMPLEX,,TX3029009500520000901,UNNAMED,,2000,9/1/2000,245,,Natural,Natural,,9/8/2000,252,1600,5000,G,30.25624999,-94.99375001,PRIVATE,TX,Liberty,48291,Liberty County
599987,"b'\x00\x01\xad\x10\x00\x00\x04\x01""\x92\xbbeW\xc0p\xc6\x00[\xee\xe6>@\x04\x01""\x92\xbbeW\xc0p\xc6\x00[\xee\xe6>@|\x01\x00\x00\x00\x04\x01""\x92\xbbeW\xc0p\xc6\x00[\xee\xe6>@\xfe'",647982,SFO-TX01430600-11163516,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWAS,Texas Forest Service - Woodville Area,,63516,,MOORE BRANCH,2000_TX-TXS-00026B_MOORE BRANCH,,,,,2000,9/1/2000,245,,Human,Arson/incendiarism,,9/8/2000,252,1800,15864,G,30.90208001,-93.58958001,PRIVATE,TX,Newton,48351,Newton County
600992,b'\x00\x01\xad\x10\x00\x00\x18ert\x99\xb9Y\xc0\x80\x84\xf0\x8e\xaa*>@\x18ert\x99\xb9Y\xc0\x80\x84\xf0\x8e\xaa*>@|\x01\x00\x00\x00\x18ert\x99\xb9Y\xc0\x80\x84\xf0\x8e\xaa*>@\xfe',649009,SFO-TX01430601-35866445,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,66445,,WEST BRANCH - 1,2001_TX-TXS-00013_LEMONS GAP  COMPLEX,2001_TX-TXS-00013_LEMONS GAP  COMPLEX,,,LEMONS GAP COMPLEX,2001,5/28/2001,148,,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,25000,G,30.16667002,-102.9,PRIVATE,TX,Brewster,48043,Brewster County
602819,b'\x00\x01\xad\x10\x00\x00\xc4v\xef\x8f\xf4\xc9X\xc0\xf8\xf7\x0f\x12\xb7g@@\xc4v\xef\x8f\xf4\xc9X\xc0\xf8\xf7\x0f\x12\xb7g@@|\x01\x00\x00\x00\xc4v\xef\x8f\xf4\xc9X\xc0\xf8\xf7\x0f\x12\xb7g@@\xfe',650871,SFO-TX01430603-35871601,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,71601,,ROLLING PLAINS - 7,2003_TX-TXS-00014_JOHNSON RANCH,,TX3283209918620030808,JOHNSON RANCH,,2003,8/7/2003,219,,Natural,Natural,,8/11/2003,223,1800,11015,G,32.81028001,-99.15556001,PRIVATE,TX,Shackelford,48417,Shackelford County
616328,b'\x00\x01\xad\x10\x00\x00\xd8c\xaa\xdfs>X\xc0(dy\x876\xe0@@\xd8c\xaa\xdfs>X\xc0(dy\x876\xe0@@|\x01\x00\x00\x00\xd8c\xaa\xdfs>X\xc0(dy\x876\xe0@@\xfe',664615,SFO-TX02230705-71124,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,71124,,WALNUT BEND,2005_TX-TXS-000026_WALNUT BEND,,TX3375209706920051227,CALLISBURG,,2005,12/27/2005,361,,Human,Missing data/not specified/undetermined,,12/29/2005,363,1800,5600,G,33.75167001,-96.97583,PRIVATE,TX,Cooke,48097,Cooke County
616465,b'\x00\x01\xad\x10\x00\x00\xa8Ms]\x9e\tZ\xc0\xd0:?\xd9U\xc4>@\xa8Ms]\x9e\tZ\xc0\xd0:?\xd9U\xc4>@|\x01\x00\x00\x00\xa8Ms]\x9e\tZ\xc0\xd0:?\xd9U\xc4>@\xfe',664753,SFO-TX02230705-71560,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,71560,,WEST TX - 10,2005_TX-TXS-005010_THREE POINTS,,TX3074410409720050702,THREE POINTS,,2005,7/2/2005,183,,Natural,Natural,,7/14/2005,195,1700,8382,G,30.76694001,-104.1503,PRIVATE,TX,Jeff Davis,48243,Jeff Davis County
616468,b'\x00\x01\xad\x10\x00\x00\xf8\xd0\xf1\x10\xa7\xcdX\xc0\x90}\x86`\xaa\x12@@\xf8\xd0\xf1\x10\xa7\xcdX\xc0\x90}\x86`\xaa\x12@@|\x01\x00\x00\x00\xf8\xd0\xf1\x10\xa7\xcdX\xc0\x90}\x86`\xaa\x12@@\xfe',664756,SFO-TX02230705-71572,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,71572,,CROSS ROADS,2005_TX-TXS-000027_CROSSROADS,,TX3213809917920051227,CROSSROADS,,2005,12/27/2005,361,,Human,Missing data/not specified/undetermined,,12/29/2005,363,1800,7660,G,32.14583001,-99.21333,PRIVATE,TX,Callahan,48059,Callahan County
616472,b'\x00\x01\xad\x10\x00\x00h\xe0\xda\x98}\x15Z\xc0\xc0+\xd9#g\x15>@h\xe0\xda\x98}\x15Z\xc0\xc0+\xd9#g\x15>@|\x01\x00\x00\x00h\xe0\xda\x98}\x15Z\xc0\xc0+\xd9#g\x15>@\xfe',664760,SFO-TX02230705-71578,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,71578,,WEST TX - 9,2005_TX-TXS-058007_CHINATI,,TX2996210437020050702,UNNAMED,,2005,7/2/2005,183,,Natural,Natural,,7/9/2005,190,1800,15130,G,30.08360998,-104.3358,PRIVATE,TX,Presidio,48377,Presidio County
616502,b'\x00\x01\xad\x10\x00\x008\x08\xbb\xdaj\xc2X\xc0\xe0\x92\xef.$\xc8@@8\x08\xbb\xdaj\xc2X\xc0\xe0\x92\xef.$\xc8@@|\x01\x00\x00\x008\x08\xbb\xdaj\xc2X\xc0\xe0\x92\xef.$\xc8@@\xfe',664791,SFO-TX02230705-71680,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,71680,,ROLLING PLAINS - 25,2005_TX-TXS-000016_WAGNER RANCH,,TX3403909911420051127,WAGNER RANCH,,2005,11/27/2005,331,,Human,Missing data/not specified/undetermined,,11/28/2005,332,0,5120,G,33.56361001,-99.03778001,PRIVATE,TX,Wilbarger,48487,Wilbarger County
616568,b'\x00\x01\xad\x10\x00\x00 \x9a\xf9;\x7f\xb9Y\xc0Xh\xe4\xe9\x98\xdfA@ \x9a\xf9;\x7f\xb9Y\xc0Xh\xe4\xe9\x98\xdfA@|\x01\x00\x00\x00 \x9a\xf9;\x7f\xb9Y\xc0Xh\xe4\xe9\x98\xdfA@\xfe',664859,SFO-TX02230706-1056,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,1056,,VAN MEYER FIRE,2006_TX-TXS-066136_HWY 54 COMPLEX,2006_TX-TXS-066136_HWY 54 COMPLEX,TX3573310296520060615,HWY 54 COMPLEX,HWY 54 COMLPEX,2006,6/15/2006,166,2100,Natural,Natural,,6/18/2006,169,1800,5000,G,35.74686001,-102.8984,PRIVATE,TX,Hartley,48205,Hartley County
616569,b'\x00\x01\xad\x10\x00\x00xR\x93\xd1\xc2\xc0Y\xc00D\xc4#j\xb2A@xR\x93\xd1\xc2\xc0Y\xc00D\xc4#j\xb2A@|\x01\x00\x00\x00xR\x93\xd1\xc2\xc0Y\xc00D\xc4#j\xb2A@\xfe',664860,SFO-TX02230706-1057,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,1057,,CANADIAN FIRE,2006_TX-TXS-066139_CANADIAN,,TX3554810290220060615,CANADIAN,,2006,6/15/2006,166,2000,Natural,Natural,,6/19/2006,170,1800,25000,G,35.39387002,-103.0119,PRIVATE,TX,Oldham,48359,Oldham County
616570,b'\x00\x01\xad\x10\x00\x00\xb8\x89T*\x1efY\xc0\xf8\xaa\xc1@\xbfwA@\xb8\x89T*\x1efY\xc0\xf8\xaa\xc1@\xbfwA@|\x01\x00\x00\x00\xb8\x89T*\x1efY\xc0\xf8\xaa\xc1@\xbfwA@\xfe',664861,SFO-TX02230706-1058,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,1058,,PALO DURO EAST FIRE,2006_TX-TXS-066123_PALO DURO EAST,,TX3492010156020060521,PALO DURO EAST FIRE,,2006,5/21/2006,141,2000,Natural,Natural,,5/28/2006,148,1800,11475,G,34.93552997,-101.5956,PRIVATE,TX,Armstrong,48011,Armstrong County
616964,b'\x00\x01\xad\x10\x00\x00\xb0\xe75\xedW\xffX\xc0\xd8%\x05\xde\xd5\xd7@@\xb0\xe75\xedW\xffX\xc0\xd8%\x05\xde\xd5\xd7@@|\x01\x00\x00\x00\xb0\xe75\xedW\xffX\xc0\xd8%\x05\xde\xd5\xd7@@\xfe',665280,SFO-TX02230706-1468,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,1468,,SPIKE KING,2006_TX-TXS-066156_SPIKE BOX RANCH COMPLEX,2006_TX-TXS-066156_SPIKE BOX RANCH COMPLEX,TX3369510000020060715,SPIKE BOX COMPLEX,SPIKE BOX RANCH COMPLEX,2006,8/9/2006,221,800,Natural,Natural,,8/11/2006,223,1800,5500,G,33.68621997,-99.98974999,PRIVATE,TX,King,48269,King County
617081,b'\x00\x01\xad\x10\x00\x00D?\xcb\x07\x05\xa7X\xc0\x90H\xc0\xc7\xe4]@@D?\xcb\x07\x05\xa7X\xc0\x90H\xc0\xc7\xe4]@@|\x01\x00\x00\x00D?\xcb\x07\x05\xa7X\xc0\x90H\xc0\xc7\xe4]@@\xfe',665404,SFO-TX02230706-1585,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,1585,,CADDO II COMPLEX,2006_TX-TXS-066205_CADDO II COMPLEX,2006_TX-TXS-066205_CADDO II COMPLEX,TX3274409857820060818,CADDO II COMPLEX,CADDO II COMPLEX,2006,8/18/2006,230,1200,Human,Equipment and vehicle use,,8/31/2006,243,2200,5556,G,32.73354997,-98.60969001,PRIVATE,TX,Stephens,48429,Stephens County
617372,b'\x00\x01\xad\x10\x00\x00t\x9f\xdb2}\x12Y\xc0 \x0b\xe0\xb99%A@t\x9f\xdb2}\x12Y\xc0 \x0b\xe0\xb99%A@|\x01\x00\x00\x00t\x9f\xdb2}\x12Y\xc0 \x0b\xe0\xb99%A@\xfe',665720,SFO-TX02230706-443,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXWZS,Texas Forest Service - West Zone,,443,,BUCKLE L 2,2006_TX-TXS-066078_BUCKLE L 2,,TX3432310017220060312,BUCKLE L 2,,2006,3/12/2006,71,202,Human,Smoking,,3/21/2006,80,600,40000,G,34.29083001,-100.2889,PRIVATE,TX,Childress,48075,Childress County
