Fire_ID,Agency_Type,NWCG_Reporting_ Agency,Reporting_Unit_ Name,Fire_Name,Year,Fire_Discovery_Date,Date_Contained,NWCG_Cause_Classification,Cause_Description,Fire_Size,Latitude,Longitude,Fire_Origin_Land_Owner,State,County
26087,FED,FS,Lolo National Forest,FISHER POINT,2007,7/28/2007,11/1/2007,Natural,Natural,18222.0,46.49583333,-113.6655556,USFS,MT,Granite 
26089,FED,FS,Lolo National Forest,WYMAN #2,2007,7/29/2007,11/1/2007,Natural,Natural,36045.0,46.3475,-113.7425,USFS,MT,Granite 
26206,FED,FS,Sawtooth National Forest,CASTLE ROCK,2007,8/16/2007,9/30/2007,Natural,Natural,48000.0,43.6375,-114.5611111,USFS,ID,Blaine 
26240,FED,FS,Apache-Sitgreaves National Forest,WILKINS,2007,9/12/2007,11/16/2007,Natural,Natural,7762.0,34.58916667,-111.0227778,USFS,AZ,Navajo 
26259,FED,FS,San Bernardino National Forest,SLIDE,2007,10/22/2007,11/14/2007,Human,Missing data not specified undetermined,12759.0,34.25194444,-117.05,USFS,CA,San Bernardino 
26274,FED,FS,Los Padres National Forest,RANCH,2007,10/20/2007,11/15/2007,Human,Power generation transmission distribution,45300.0,34.57305556,-118.6983333,USFS,CA,Los Angeles 
26338,FED,FS,Gila National Forest,WOODLAND,2007,6/22/2007,9/10/2007,Natural,Natural,8000.0,33.29583333,-108.3455556,USFS,NM,Catron 
26492,FED,FS,Cleveland National Forest,WITCH,2007,10/21/2007,10/31/2007,Human,Power generation transmission distribution,197990.0,33.07444444,-116.7111111,MISSING/NOT SPECIFIED,CA,San Diego 
26516,FED,FS,Cleveland National Forest,RICE,2007,10/22/2007,10/29/2007,Human,Power generation transmission distribution,9472.0,33.39694444,-117.1480556,MISSING/NOT SPECIFIED,CA,San Diego 
26584,FED,FS,Angeles National Forest,BUCKWEED,2007,10/21/2007,10/21/2007,Human,Misuse of fire by a minor,38356.0,34.52444444,-118.3347222,MISSING/NOT SPECIFIED,CA,Los Angeles 
26626,FED,FS,Cleveland National Forest,POOMACHA,2007,10/23/2007,12/1/2007,Human,Other causes,49390.0,33.2775,-116.8680556,MISSING/NOT SPECIFIED,CA,San Diego 
26634,FED,FS,Bridger-Teton National Forest,HORSE CREEK,2007,6/21/2007,7/2/2007,Human,Missing data not specified undetermined,8590.0,42.93111111,-110.48,USFS,WY,Sublette 
26787,FED,FS,Manti-Lasal National Forest,JUNGLE RX BURN,2007,6/28/2007,7/26/2007,Human,Debris and open burning,5315.0,39.135,-111.3972222,USFS,UT,Sanpete 
26881,FED,FS,Flathead National Forest,BRUSH CREEK,2007,7/27/2007,9/15/2007,Natural,Natural,29921.0,48.33472222,-114.9013889,USFS,MT,Lincoln 
27617,FED,FS,Coronado National Forest,ALAMO,2008,4/18/2008,4/28/2008,Human,Recreation and ceremony,5070.0,31.36527778,-111.1238889,USFS,AZ,Santa Cruz 
27729,FED,FS,Los Padres National Forest,INDIANS,2008,6/8/2008,7/10/2008,Human,Recreation and ceremony,81378.0,36.10527778,-121.4308333,USFS,CA,Monterey 
27812,FED,FS,Coronado National Forest,JACK WOOD,2008,6/23/2008,6/24/2008,Natural,Natural,8609.0,31.76472222,-109.1652778,USFS,AZ,Cochise 
27934,FED,FS,Klamath National Forest,CARIBOU,2008,6/22/2008,12/16/2008,Natural,Natural,13116.0,41.03472222,-123.0027778,USFS,CA,Siskiyou 
28036,FED,FS,Los Padres National Forest,BASIN COMPLEX,2008,6/21/2008,7/27/2008,Natural,Natural,162818.0,36.28111111,-121.6583333,USFS,CA,Monterey 
28096,FED,FS,Plumas National Forest,COLD,2008,6/21/2008,8/31/2008,Natural,Natural,5512.0,39.84222222,-120.8366667,USFS,CA,Plumas 
28099,FED,FS,Cibola National Forest,TRIGO,2008,4/15/2008,7/2/2008,Human,Recreation and ceremony,13709.0,34.66,-106.4666667,USFS,NM,Torrance 
28470,FED,FS,Cibola National Forest,BIG SPRING,2008,6/24/2008,7/1/2008,Natural,Natural,5478.0,34.77055556,-106.3830556,USFS,NM,Torrance 
28534,FED,FS,Klamath National Forest,PANTHER,2008,7/23/2008,10/14/2008,Natural,Natural,44452.0,41.5925,-123.4316667,USFS,CA,Siskiyou 
28582,FED,FS,Klamath National Forest,DARK,2008,6/20/2008,7/23/2008,Natural,Natural,10388.0,41.61555556,-123.5769444,USFS,CA,Siskiyou 
28617,FED,FS,Los Padres National Forest,GAP,2008,7/1/2008,7/17/2008,Human,Missing data not specified undetermined,9443.0,34.50083333,-119.8605556,USFS,CA,Santa Barbara 
28710,FED,FS,Shasta-Trinity National Forest,EAGLE,2008,6/21/2008,10/4/2008,Natural,Natural,32059.0,40.73416667,-123.1666667,USFS,CA,Trinity 
28868,FED,FS,Lincoln National Forest,ROCKY,2008,6/18/2008,6/25/2008,Natural,Natural,49092.0,32.44777778,-104.9291667,USFS,NM,Otero 
28872,FED,FS,Shasta-Trinity National Forest,IRONSIDE,2008,6/21/2008,7/31/2008,Natural,Natural,12720.0,40.83333333,-123.4341667,USFS,CA,Trinity 
29326,FED,FS,Bitterroot National Forest,WOOD HUMP,2008,7/18/2008,11/3/2008,Natural,Natural,5311.0,45.54055556,-114.5094444,USFS,ID,Idaho 
29327,FED,FS,Custer National Forest,CASCADE,2008,7/26/2008,7/26/2008,Human,Missing data not specified undetermined,10173.0,45.16944444,-109.4875,USFS,MT,Carbon 
29352,FED,FS,Plumas National Forest,RICH,2008,7/29/2008,9/2/2008,Human,Railroad operations and maintenance,6112.0,40.02,-121.1675,USFS,CA,Plumas 
29852,FED,FS,Pike San Isabel National Forest,BRIDGER,2008,6/9/2008,6/28/2008,Natural,Natural,45814.0,37.52694444,-103.7694444,MISSING/NOT SPECIFIED,CO,Las Animas 
29953,FED,FS,Coronado National Forest,DISTILLERY,2008,6/21/2008,7/1/2008,Natural,Natural,7950.0,32.06166667,-110.5291667,USFS,AZ,Pima 
30343,FED,FS,Shasta-Trinity National Forest,MINERS,2008,6/21/2008,10/31/2008,Natural,Natural,24776.0,40.66972222,-123.3055556,USFS,CA,Trinity 
30428,FED,FS,Shasta-Trinity National Forest,LIME,2008,6/20/2008,8/13/2008,Natural,Natural,25199.0,40.51833333,-123.4227778,USFS,CA,Trinity 
30475,FED,FS,Shasta-Trinity National Forest,TELEPHONE,2008,6/20/2008,8/13/2008,Natural,Natural,6625.0,40.40666667,-123.1319444,USFS,CA,Trinity 
30486,FED,FS,Shasta-Trinity National Forest,NOBLE,2008,6/21/2008,7/8/2008,Natural,Natural,12856.0,40.32583333,-122.9622222,USFS,CA,Tehama 
30504,FED,FS,Shasta-Trinity National Forest,DEERLICK,2008,6/22/2008,8/13/2008,Natural,Natural,10213.0,40.46333333,-122.8827778,USFS,CA,Trinity 
30532,FED,FS,Shasta-Trinity National Forest,IRON,2008,6/21/2008,8/23/2008,Natural,Natural,32903.0,40.14583333,-122.8661111,USFS,CA,Trinity 
30930,FED,FS,Mendocino National Forest,VINEGAR,2008,6/22/2008,6/25/2008,Natural,Natural,17449.0,40.06722222,-122.9308333,USFS,CA,Glenn 
30949,FED,FS,Mendocino National Forest,WHISKEY,2008,6/12/2008,10/27/2008,Human,Missing data not specified undetermined,7783.0,39.89388889,-122.7075,USFS,CA,Glenn 
31353,FED,FS,Lassen National Forest,CUB,2008,6/21/2008,7/31/2008,Natural,Natural,14936.0,40.17916667,-121.4702778,USFS,CA,Tehama 
31715,FED,FS,Apache-Sitgreaves National Forest,HOT AIR,2008,6/22/2008,6/30/2008,Natural,Natural,8300.0,33.475,-109.3875,USFS,AZ,Greenlee 
31833,FED,FS,Prescott National Forest,LANE 2,2008,6/28/2008,7/20/2008,Human,Recreation and ceremony,9629.0,34.17361111,-112.3397222,USFS,AZ,Yavapai 
32030,FED,FS,Shoshone National Forest,GUNBARREL,2008,7/26/2008,9/27/2008,Natural,Natural,68148.0,44.495,-109.8225,USFS,WY,Park 
32118,FED,FS,Humboldt National Forest,E. SLIDE ROCK RIDGE,2008,8/10/2008,12/16/2008,Natural,Natural,54545.0,41.78,-115.3266667,USFS,NV,Elko 
32211,FED,FS,Humboldt National Forest,STEVENS CREEK,2007,7/16/2007,8/15/2007,Natural,Natural,7631.9,40.97166667,-115.2636111,MISSING/NOT SPECIFIED,NV,Elko 
32361,FED,FS,Tahoe National Forest,GOVERNMENT,2008,6/21/2008,8/1/2008,Natural,Natural,9164.0,39.21555556,-120.6486111,USFS,CA,Placer 
32408,FED,FS,Umpqua National Forest,RATTLE,2008,8/18/2008,10/23/2008,Natural,Natural,19775.0,43.32944444,-122.5438889,USFS,OR,Douglas 
32580,FED,FS,Payette National Forest,CABIN CREEK,2008,7/30/2008,8/8/2008,Human,Debris and open burning,5500.0,45.14361111,-114.9277778,USFS,ID,Valley 
32652,FED,FS,Sequoia National Forest,CLOVER,2008,5/31/2008,6/7/2008,Natural,Natural,15300.0,36.11666667,-118.1336111,USFS,CA,Tulare 
32663,FED,FS,Sequoia National Forest,PIUTE,2008,6/28/2008,7/30/2008,Human,Recreation and ceremony,37026.0,35.41916667,-118.4002778,USFS,CA,Kern 
32814,FED,FS,Six Rivers National Forest,MILL,2008,6/20/2008,10/3/2008,Natural,Natural,65834.0,41.56333333,-123.5947222,USFS,CA,Siskiyou 
32815,FED,FS,Six Rivers National Forest,BLUE 2,2008,6/21/2008,10/3/2008,Natural,Natural,17540.0,41.56527778,-123.8205556,USFS,CA,Del Norte 
32820,FED,FS,Six Rivers National Forest,HALF,2008,6/21/2008,8/25/2008,Natural,Natural,15118.0,40.77111111,-123.5277778,USFS,CA,Trinity 
32822,FED,FS,Six Rivers National Forest,JAKE,2008,6/21/2008,10/3/2008,Natural,Natural,38394.0,41.35638889,-123.3761111,USFS,CA,Siskiyou 
32827,FED,FS,Six Rivers National Forest,HAYPRESS,2008,6/21/2008,10/3/2008,Natural,Natural,13654.0,41.45333333,-123.3930556,USFS,CA,Siskiyou 
32857,FED,FS,Six Rivers National Forest,MERRILL,2008,6/23/2008,10/3/2008,Natural,Natural,8332.0,41.42527778,-123.4311111,USFS,CA,Siskiyou 
32926,FED,FS,Rogue River-Siskiyou National Forest,MIDDLE FORK,2008,8/18/2008,10/10/2008,Natural,Natural,21125.0,42.71916667,-122.2561111,USFS,OR,Klamath 
32951,FED,FS,Tahoe National Forest,WESTVILLE,2008,6/22/2008,8/1/2008,Natural,Natural,10836.0,39.16333333,-120.66,USFS,CA,Placer 
33014,FED,FS,Shasta-Trinity National Forest,BUCKHORN,2008,6/21/2008,7/31/2008,Natural,Natural,31419.0,40.86666667,-123.2852778,USFS,CA,Trinity 
33039,FED,FS,Shasta-Trinity National Forest,CEDAR,2008,6/21/2008,7/31/2008,Natural,Natural,25398.0,40.78138889,-123.4336111,USFS,CA,Trinity 
33040,FED,FS,Shasta-Trinity National Forest,MOTION,2008,6/23/2008,7/28/2008,Natural,Natural,28336.0,40.71666667,-122.4344444,MISSING/NOT SPECIFIED,CA,Shasta 
33083,FED,FS,Plumas National Forest,PIT,2008,6/22/2008,10/6/2008,Natural,Natural,11496.0,39.97,-121.2963889,USFS,CA,Plumas 
33089,FED,FS,Sierra National Forest,TEHIPITE,2008,7/25/2008,12/12/2008,Natural,Natural,7456.0,36.90361111,-118.8011111,USFS,CA,Fresno 
33263,FED,FS,Coronado National Forest,WHITE TANK,2008,6/23/2008,7/11/2008,Natural,Natural,8135.0,31.57,-111.1436111,USFS,AZ,Santa Cruz 
33316,FED,FS,National Forests in Florida,GUM BAY,2008,2/11/2008,2/15/2008,Human,Missing data not specified undetermined,10458.0,30.09916667,-84.69111111,USFS,FL,Franklin 
33534,FED,FS,Plumas National Forest,SCOTCH,2008,6/21/2008,8/31/2008,Natural,Natural,13009.0,39.78611111,-121.1872222,USFS,CA,Plumas 
33645,FED,FS,Bridger-Teton National Forest,NEW FORK,2008,7/29/2008,11/17/2008,Human,Recreation and ceremony,15089.0,43.10833333,-109.9127778,USFS,WY,Sublette 
33716,FED,FS,Mendocino National Forest,YELLOW,2008,6/22/2008,11/20/2008,Natural,Natural,32250.0,40.07555556,-123.0963889,USFS,CA,Trinity 
33734,FED,FS,Stanislaus National Forest,TELEGRAPH,2008,7/25/2008,9/15/2008,Human,Missing data not specified undetermined,34091.0,37.5675,-119.9969444,MISSING/NOT SPECIFIED,CA,Mariposa 
33882,FED,FS,Humboldt-Toiyabe National Forest,ELKHORN 2,2008,6/14/2008,8/7/2008,Human,Debris and open burning,6182.0,38.58777778,-116.6775,USFS,NV,Nye 
33900,FED,FS,Mendocino National Forest,GROUSE,2008,6/22/2008,7/5/2008,Natural,Natural,6246.0,40.11972222,-122.9836111,USFS,CA,Trinity 
33916,FED,FS,Angeles National Forest,SAYRE,2008,11/14/2008,11/21/2008,Human,Missing data not specified undetermined,11222.0,34.33,-118.4111111,USFS,CA,Los Angeles 
34182,FED,FS,Kaibab National Forest,MARTEEN WFU,2008,8/7/2008,12/3/2008,Natural,Natural,10788.73,35.44333333,-112.0227778,USFS,AZ,Coconino 
34186,FED,FS,Cleveland National Forest,FREEWAY,2008,11/15/2008,11/18/2008,Human,Missing data not specified undetermined,30305.0,33.87277778,-117.7388889,MISSING/NOT SPECIFIED,CA,Orange 
34310,FED,FS,Lassen National Forest,CORRAL,2008,6/23/2008,7/7/2008,Natural,Natural,12500.0,40.875,-120.875,STATE OR PRIVATE,CA,Lassen 
35024,FED,FS,Los Padres National Forest,JESUSITA,2009,5/5/2009,5/20/2009,Human,Equipment and vehicle use,8733.0,34.47416667,-119.7280556,STATE OR PRIVATE,CA,Santa Barbara 
35097,FED,FS,National Forests in Florida,JUNIPER SPRINGS #10,2009,3/10/2009,4/1/2009,Human,Recreation and ceremony,10022.0,29.19194444,-81.69722222,USFS,FL,Marion 
36001,FED,FS,Coronado National Forest,HOG,2009,3/1/2009,3/9/2009,Human,Recreation and ceremony,16802.0,31.50222222,-109.0836111,USFS,AZ,Cochise 
36034,FED,FS,Coronado National Forest,SKELETON,2009,5/30/2009,6/9/2009,Natural,Natural,8591.0,31.56444444,-109.0058333,USFS,NM,Hidalgo 
36250,FED,FS,Gila National Forest,WILLOW,2009,5/30/2009,5/30/2009,Natural,Natural,9000.0,33.75944444,-108.5288889,USFS,NM,Catron 
36970,FED,FS,Dixie National Forest,MILL FLAT,2009,7/25/2009,9/29/2009,Natural,Natural,12607.0,37.43833333,-113.3927778,USFS,UT,Washington 
37180,FED,FS,Umatilla National Forest,KELSAY BUTTE,2009,8/2/2009,10/16/2009,Natural,Natural,6900.0,44.92472222,-118.6513889,USFS,OR,Grant 
37245,FED,FS,Wasatch-Cache-Uinta National Forest,BIG POLE,2009,8/6/2009,10/14/2009,Natural,Natural,44345.0,40.61361111,-112.6663889,USFS,UT,Tooele 
37833,FED,FS,Bitterroot National Forest,KOOTENAI CREEK,2009,7/12/2009,10/31/2009,Natural,Natural,6990.0,46.5525,-114.2352778,USFS,MT,Ravalli 
37876,FED,FS,Lassen National Forest,LOAF,2009,8/1/2009,8/12/2009,Natural,Natural,9356.0,40.68333333,-121.4666667,USFS,CA,Shasta 
38203,FED,FS,Shasta-Trinity National Forest,CHALK,2009,8/2/2009,9/1/2009,Natural,Natural,6923.0,40.98055556,-121.8138889,USFS,CA,Shasta 
39377,FED,FS,Los Padres National Forest,LA BREA,2009,8/8/2009,8/22/2009,Human,Missing data not specified undetermined,91622.0,34.94972222,-119.9777778,USFS,CA,Santa Barbara 
40125,FED,FS,Stanislaus National Forest,KNIGHT,2009,7/26/2009,8/21/2009,Human,Missing data not specified undetermined,6130.0,38.175,-120.2491667,USFS,CA,Tuolumne 
40549,FED,FS,Willamette National Forest,TUMBLEBUG,2009,9/12/2009,10/1/2009,Natural,Natural,14560.0,43.47416667,-122.1019444,USFS,OR,Lane 
40865,FED,FS,San Juan National Forest,NARRAGUINNEP,2009,8/7/2009,9/28/2009,Natural,Natural,7300.0,37.64638889,-108.7183333,USFS,CO,Montezuma 
41003,FED,FS,San Bernardino National Forest,SHEEP,2009,10/3/2009,10/24/2009,Human,Missing data not specified undetermined,7128.0,34.22972222,-117.4783333,USFS,CA,San Bernardino 
41050,FED,FS,Apache-Sitgreaves National Forest,DURFEE,2009,7/27/2009,9/23/2009,Natural,Natural,6399.0,34.5275,-110.7711111,USFS,AZ,Navajo 
41319,FED,FS,Beaverhead-Deerlodge National Forest,TABLE MOUNTAIN,2009,9/13/2009,11/19/2009,Natural,Natural,5280.0,46.06361111,-113.7166667,USFS,MT,Granite 
41365,FED,FS,Kaibab National Forest,CROSS,2009,7/1/2009,9/1/2009,Natural,Natural,7718.0,35.0225,-112.0775,USFS,AZ,Coconino 
41370,FED,FS,Kaibab National Forest,WILDHORSE,2009,7/21/2009,9/21/2009,Natural,Natural,13790.0,35.46722222,-111.9163889,USFS,AZ,Coconino 
41422,FED,FS,Umpqua National Forest,BOZE,2009,9/13/2009,11/2/2009,Natural,Natural,10721.0,43.1525,-122.5347222,USFS,OR,Douglas 
41448,FED,FS,Umpqua National Forest,RAINBOW CREEK,2009,9/22/2009,11/2/2009,Natural,Natural,5740.0,43.1425,-122.4594444,USFS,OR,Douglas 
41500,FED,FS,Angeles National Forest,STATION,2009,8/26/2009,9/22/2009,Human,Arson incendiarism,160371.0,34.2425,-118.1888889,USFS,CA,Los Angeles 
41503,FED,FS,Six Rivers National Forest,LT-17 (BACKBONE),2009,7/2/2009,9/3/2009,Natural,Natural,5065.0,41.04,-123.4633333,USFS,CA,Humboldt 
41557,FED,FS,Gila National Forest,MEASON,2009,6/1/2009,9/22/2009,Natural,Natural,7055.0,33.14194444,-108.0219444,USFS,NM,Grant 
41561,FED,FS,Gila National Forest,DIAMOND,2009,5/28/2009,9/22/2009,Natural,Natural,22000.0,33.27555556,-108.0380556,USFS,NM,Sierra 
41575,FED,FS,Apache-Sitgreaves National Forest,RENO,2009,9/7/2009,12/8/2009,Natural,Natural,6322.0,33.60527778,-109.4438889,USFS,AZ,Greenlee 
41582,FED,FS,Umpqua National Forest,WILLIAMS CREEK,2009,7/28/2009,10/2/2009,Human,Power generation transmission distribution,8395.0,43.33861111,-122.7869444,USFS,OR,Douglas 
41632,FED,FS,Coronado National Forest,MELENDREZ PASS,2009,5/29/2009,6/8/2009,Natural,Natural,5791.0,31.77083333,-110.8222222,USFS,AZ,Santa Cruz 
112865,FED,FS,Okanogan-Wenatchee National Forest,NORTH 25 MILE,1998,8/4/1998,11/5/1998,Natural,Natural,8500.0,47.96666667,-120.39,USFS,WA,Chelan 
114069,FED,FS,Lolo National Forest,BOYER,1998,9/2/1998,9/12/1998,Human,Arson incendiarism,7038.0,47.455,-114.25,USFS,MT,Sanders 
114095,FED,FS,Modoc National Forest,REFUGE,1998,8/4/1998,8/7/1998,Human,Equipment and vehicle use,9700.0,41.88833333,-121.6966667,MISSING/NOT SPECIFIED,CA,Madera 
127792,FED,FS,Nezperce National Forest,CANYON II,2000,7/31/2000,9/17/2000,Natural,Natural,15230.0,45.54333333,-115.0241667,USFS,ID,Idaho 
128671,FED,FS,Custer National Forest,ROUGH CRK,1999,10/31/1999,11/6/1999,Human,Power generation transmission distribution,7979.0,47.725,-103.2861111,USFS,ND,McKenzie 
128672,FED,FS,Custer National Forest,GAP/ROUGH CREEK,1999,10/31/1999,11/6/1999,Human,Debris and open burning,51627.0,47.67083333,-104.0166667,USFS,ND,Richland 
128682,FED,FS,Arapaho-Roosevelt National Forest,BOBCAT,2000,6/12/2000,6/19/2000,Human,Recreation and ceremony,10599.0,40.44527778,-105.3352778,USFS,CO,Larimer 
128985,FED,FS,Okanogan National Forest,ROCKY HULL,2000,7/22/2000,8/3/2000,Natural,Natural,9404.0,48.89333333,-119.4130556,MISSING/NOT SPECIFIED,WA,Okanogan 
130364,FED,FS,Nezperce National Forest,BURNT FLATS,2000,8/10/2000,9/8/2000,Natural,Natural,22527.0,45.82166667,-116.2316667,MISSING/NOT SPECIFIED,ID,Idaho 
131019,FED,FS,Sawtooth National Forest,MONUMENT CANYON,2000,7/27/2000,8/1/2000,Natural,Natural,10944.0,42.19305556,-113.1891667,USFS,ID,Cassia 
131051,FED,FS,Sawtooth National Forest,WEST BASIN,2000,8/17/2000,8/28/2000,Natural,Natural,56010.0,41.97333333,-114.4502778,MISSING/NOT SPECIFIED,NV,Elko 
132153,FED,FS,Humboldt National Forest,CAMP,2000,8/1/2000,8/16/2000,Natural,Natural,31194.0,41.72027778,-115.1955556,MISSING/NOT SPECIFIED,NV,Elko 
134628,FED,FS,Huron-Manistee National Forest,NO PABLO,2000,4/30/2000,5/5/2000,Human,Recreation and ceremony,5200.0,44.53333333,-84.01666667,USFS,MI,Oscoda 
135347,FED,FS,Lolo National Forest,FLAT FIRE,2000,8/3/2000,9/12/2000,Natural,Natural,10000.0,47.21916667,-114.8186111,USFS,MT,Mineral 
135412,FED,FS,Lolo National Forest,UPPER NINEMILE,2000,8/4/2000,9/22/2000,Natural,Natural,17817.0,47.23333333,-114.625,USFS,MT,Missoula 
135457,FED,FS,Lolo National Forest,MONTURE COMPLEX,2000,7/13/2000,11/1/2000,Natural,Natural,23802.0,47.26472222,-113.2063889,USFS,MT,Powell 
135502,FED,FS,Lolo National Forest,LANDOWNER MNT,2000,8/11/2000,9/12/2000,Natural,Natural,5730.0,47.03527778,-114.9511111,USFS,MT,Mineral 
135670,FED,FS,Gallatin National Forest,BEAVER CREEK,2000,8/11/2000,9/2/2000,Natural,Natural,10800.0,44.92611111,-111.3377778,USFS,MT,Gallatin 
136147,FED,FS,Fishlake National Forest,MORNING DOVE,2000,7/26/2000,9/1/2000,Natural,Natural,11540.0,39.45388889,-112.2122222,USFS,UT,Millard 
136248,FED,FS,National Forests in North Carolina,BRUSHY RIDGE,2000,10/28/2000,11/9/2000,Human,Recreation and ceremony,10120.0,35.92833333,-81.90833333,USFS,NC,Burke 
140118,FED,FS,Okanogan National Forest,30 MILE,2001,7/9/2001,7/23/2001,Human,Recreation and ceremony,9324.0,48.78777778,-120.0611111,USFS,WA,Okanogan 
140556,FED,FS,Humboldt National Forest,MURPHY,2001,8/9/2001,8/13/2001,Natural,Natural,7510.0,41.89333333,-115.5822222,USFS,NV,Elko 
141434,FED,FS,Humboldt National Forest,UPPER WILLOW CREEK,2001,8/17/2001,8/25/2001,Human,Power generation transmission distribution,41830.0,41.66388889,-117.1980556,MISSING/NOT SPECIFIED,NV,Humboldt 
143711,FED,FS,Okanogan-Wenatchee National Forest,REX CREEK COMPLEX,2001,8/12/2001,11/1/2001,Natural,Natural,55913.0,48.20055556,-120.4980556,USFS,WA,Chelan 
144278,FED,FS,Gallatin National Forest,FRIDLEY,2001,8/19/2001,10/11/2001,Natural,Natural,26873.0,45.38611111,-110.8577778,STATE OR PRIVATE,MT,Park 
145018,FED,FS,Okanogan-Wenatchee National Forest,FOURTH OF JULY,2001,8/13/2001,10/22/2001,Natural,Natural,6914.0,47.59,-120.765,USFS,WA,Chelan 
150778,FED,FS,Manti-Lasal National Forest,HANG DOG,2002,7/14/2002,8/15/2002,Natural,Natural,6000.0,38.36972222,-109.1066667,USFS,UT,San Juan 
151178,FED,FS,Santa Fe National Forest,BORREGO,2002,5/22/2002,6/8/2002,Human,Arson incendiarism,12995.0,35.9525,-105.8355556,USFS,NM,Rio Arriba 
151195,FED,FS,Umpqua National Forest,BOULDER,2002,7/13/2002,10/3/2002,Natural,Natural,48079.6,43.09777778,-122.7366667,USFS,OR,Douglas 
151200,FED,FS,Umpqua National Forest,BIG BEND,2002,7/14/2002,10/3/2002,Natural,Natural,10063.4,43.09583333,-122.5525,USFS,OR,Douglas 
151258,FED,FS,Umpqua National Forest,APPLE,2002,8/16/2002,10/1/2002,Human,Missing data not specified undetermined,17600.0,43.28472222,-122.6836111,USFS,OR,Douglas 
151665,FED,FS,Routt National Forest,BURN RIDGE,2002,8/12/2002,10/3/2002,Natural,Natural,14403.0,40.70833333,-106.7813889,USFS,CO,Routt 
151679,FED,FS,Routt National Forest,HINMAN,2002,7/12/2002,10/3/2002,Natural,Natural,16852.0,40.81472222,-106.8144444,USFS,CO,Routt 
152127,FED,FS,Ashley National Forest,MUSTANG,2002,6/30/2002,7/17/2002,Human,Equipment and vehicle use,20038.0,40.94888889,-109.4433333,USFS,UT,Daggett 
152146,FED,FS,Coronado National Forest,BULLOCK,2002,5/20/2002,7/15/2002,Human,Missing data not specified undetermined,30600.0,32.37416667,-110.61,USFS,AZ,Pima 
152180,FED,FS,Coronado National Forest,DARNELL,2002,6/28/2002,7/16/2002,Natural,Natural,5942.0,31.82222222,-109.1388889,USFS,AZ,Cochise 
152860,FED,FS,Okanogan National Forest,MIDDLE MTN,2002,8/17/2002,11/12/2002,Natural,Natural,7858.0,48.92444444,-120.4705556,USFS,WA,Okanogan 
153460,FED,FS,Shoshone National Forest,PASS CREEK,2002,8/24/2002,9/10/2002,Natural,Natural,13433.0,42.62083333,-108.7908333,USFS,WY,Fremont 
154752,FED,FS,White River National Forest,COAL SEAM,2002,6/8/2002,10/7/2002,Human,Missing data not specified undetermined,12209.0,39.54333333,-107.4233333,MISSING/NOT SPECIFIED,CO,Garfield 
155205,FED,FS,Coronado National Forest,RYAN,2002,4/29/2002,5/2/2002,Human,Recreation and ceremony,38179.0,31.485,-110.6019444,USFS,AZ,Santa Cruz 
155210,FED,FS,Santa Fe National Forest,TRAMPAS,2002,6/15/2002,7/30/2002,Natural,Natural,5800.0,35.8425,-105.6038889,USFS,NM,Mora 
155834,FED,FS,Fremont-Winema National Forest,WINTER,2002,7/12/2002,10/31/2002,Natural,Natural,33894.0,42.74888889,-120.6833333,MISSING/NOT SPECIFIED,OR,Lake 
156791,FED,FS,Rio Grande National Forest,MILLION,2002,6/19/2002,8/1/2002,Human,Missing data not specified undetermined,9294.0,37.62694444,-106.6675,USFS,CO,Rio Grande 
